Pressure1,Pressure2,Pressure3,Pressure4,AirPressure1,AirPressure2,AirPressure3,AirPressure4,AirPressure5,AirPressure6
56.2,89.3,28.4,12.2,0.89,0.8,0.84,0.88,0.85,1.01
42.6,76.3,24.0,20.8,0.89,0.8,0.83,0.87,0.85,1.0
57.6,75.2,24.4,7.4,0.89,0.8,0.83,0.87,0.85,1.0
178.2,23.2,65.5,141.9,0.89,0.8,0.84,1.06,0.84,0.85
200.0,24.1,74.6,109.3,0.89,0.8,0.84,1.06,0.84,0.85
162.4,45.0,115.5,97.6,0.89,0.8,0.83,1.03,0.84,0.85
160.5,40.6,97.9,75.9,0.89,0.81,0.84,1.02,0.85,0.85
157.8,47.2,123.5,91.2,0.89,0.8,0.84,1.02,0.85,0.85
175.4,29.7,8.8,112.0,0.89,0.8,0.84,1.05,0.85,0.85
170.0,36.1,15.0,123.1,0.89,0.81,0.84,1.05,0.85,0.85
191.9,5.5,45.6,178.9,0.89,0.8,0.84,0.87,1.11,0.85
195.2,11.2,35.1,178.6,0.89,0.81,0.85,0.88,1.11,0.85
163.3,18.6,12.4,176.7,0.89,0.81,0.84,0.87,1.11,0.85
237.1,226.2,1020.0,132.3,0.89,0.81,0.84,0.87,1.06,0.85
173.1,63.3,26.4,175.9,0.89,0.81,0.84,0.87,1.06,0.85
165.5,50.0,14.8,180.1,0.89,0.8,0.84,0.87,1.06,0.85
213.9,9.8,69.8,184.5,0.89,0.81,0.83,0.88,0.96,0.85
168.3,5.4,69.0,181.9,0.89,0.81,0.84,0.87,0.97,0.85
183.0,39.0,68.9,188.9,0.89,0.81,0.84,0.88,0.96,0.85
26.7,91.3,25.2,13.6,0.89,0.8,0.84,0.87,0.83,1.02
32.1,90.4,23.0,15.5,0.89,0.8,0.84,0.87,0.83,1.03
28.1,109.2,27.5,78.2,0.88,0.8,0.83,0.85,0.83,0.96
42.1,102.7,28.2,67.3,0.88,0.8,0.83,0.85,0.83,0.97
50.9,76.7,25.8,25.5,0.89,0.81,0.84,0.87,0.85,0.98
55.0,69.7,19.6,25.5,0.89,0.81,0.84,0.87,0.85,0.99
50.1,73.5,11.0,24.0,0.89,0.81,0.84,0.87,0.85,0.99
179.6,62.1,24.7,100.5,0.89,0.8,0.84,1.03,0.84,0.85
192.9,61.2,83.0,111.7,0.89,0.8,0.85,1.01,0.85,0.85
182.7,55.5,16.8,100.2,0.89,0.81,0.85,1.04,0.85,0.85
161.7,53.5,89.3,75.0,0.89,0.81,0.84,1.03,0.85,0.85
171.5,57.0,45.9,58.7,0.89,0.81,0.84,1.03,0.84,0.85
177.1,55.5,47.4,68.5,0.89,0.8,0.84,1.03,0.84,0.85
183.9,45.4,65.6,34.8,0.89,0.81,0.84,1.0,0.85,0.85
175.7,54.1,52.9,47.9,0.89,0.8,0.85,1.0,0.85,0.85
194.8,58.1,69.9,31.6,0.89,0.8,0.84,1.01,0.85,0.85
188.9,-4.6,-4.7,174.5,0.89,0.81,0.85,0.88,1.03,0.85
182.6,15.6,33.7,165.0,0.89,0.81,0.84,0.88,1.03,0.85
185.1,-1.5,29.3,182.5,0.89,0.81,0.84,0.88,1.03,0.85
194.0,29.5,92.6,150.3,0.89,0.81,0.84,0.88,0.96,0.85
175.5,46.5,53.0,160.3,0.89,0.81,0.84,0.88,0.97,0.85
188.1,20.4,24.4,117.3,0.89,0.81,0.84,0.88,0.9,0.85
176.5,27.1,20.9,148.6,0.89,0.81,0.84,0.88,0.91,0.85
103.4,66.5,24.0,181.7,0.89,0.8,0.84,0.87,0.85,0.99
107.2,69.8,16.1,180.9,0.89,0.81,0.84,0.88,0.85,0.99
117.9,67.1,22.8,165.4,0.89,0.81,0.85,0.88,0.85,0.99
13.5,120.4,24.9,42.5,0.89,0.81,0.84,0.87,0.85,1.0
11.4,110.9,23.1,45.5,0.89,0.81,0.84,0.87,0.84,1.0
12.3,116.4,19.0,42.8,0.89,0.81,0.84,0.87,0.84,1.0
51.3,85.1,8.7,27.3,0.89,0.81,0.83,0.87,0.85,0.99
41.7,86.9,11.1,19.7,0.89,0.81,0.83,0.88,0.85,0.99
169.2,32.9,106.8,62.3,0.89,0.81,0.84,1.01,0.85,0.85
177.4,31.9,116.1,86.2,0.89,0.81,0.84,1.01,0.85,0.85
163.7,27.4,115.3,83.1,0.89,0.81,0.84,1.01,0.85,0.86
177.8,77.5,78.6,104.8,0.89,0.81,0.84,1.03,0.84,0.85
163.1,62.0,101.8,111.1,0.89,0.81,0.84,1.02,0.85,0.85
159.4,55.9,95.5,92.1,0.89,0.81,0.85,1.02,0.84,0.85
176.4,77.7,112.2,62.3,0.89,0.81,0.84,0.99,0.85,0.85
167.4,57.1,141.1,42.8,0.89,0.81,0.84,1.0,0.85,0.86
185.3,61.3,95.5,55.8,0.89,0.81,0.84,1.0,0.85,0.85
169.8,-17.2,-4.5,183.0,0.89,0.8,0.84,0.88,1.06,0.85
175.7,14.4,37.5,176.8,0.89,0.8,0.84,0.88,1.08,0.85
168.9,-7.9,8.2,186.6,0.89,0.81,0.84,0.88,1.07,0.85
120.1,25.4,41.5,122.5,0.89,0.81,0.84,0.88,0.98,0.85
111.5,10.2,0.1,121.6,0.89,0.81,0.84,0.88,0.98,0.85
117.2,25.7,21.1,110.2,0.89,0.81,0.84,0.88,0.97,0.85
111.2,27.9,20.2,152.7,0.89,0.81,0.84,0.88,0.99,0.85
133.7,23.8,22.9,147.5,0.89,0.81,0.84,0.88,0.97,0.85
132.8,31.0,29.0,156.9,0.89,0.81,0.84,0.88,0.98,0.85
35.1,58.7,-0.1,13.6,0.89,0.81,0.83,0.88,0.85,1.03
36.4,46.1,6.4,18.0,0.89,0.8,0.84,0.88,0.85,1.04
37.7,68.7,6.3,15.3,0.89,0.8,0.84,0.88,0.85,1.04
19.2,62.2,7.9,28.2,0.89,0.8,0.83,0.88,0.85,1.01
31.9,65.5,5.8,22.9,0.89,0.8,0.83,0.88,0.85,1.02
28.3,63.6,9.0,30.9,0.89,0.8,0.83,0.88,0.85,1.01
8.8,31.6,3.3,69.8,0.89,0.8,0.83,0.88,0.85,0.99
8.1,32.3,2.6,64.6,0.89,0.8,0.83,0.88,0.85,0.99
6.9,29.6,2.7,66.3,0.89,0.8,0.83,0.88,0.85,0.99
134.1,-4.5,162.8,427.3,0.89,0.8,0.85,1.0,0.84,0.84
154.3,50.7,104.9,454.1,0.9,0.81,0.86,1.08,0.85,0.86
202.5,37.3,112.0,466.0,0.9,0.81,0.87,1.08,0.85,0.86
143.7,20.1,193.7,200.7,0.9,0.81,0.86,1.07,0.85,0.86
163.4,10.2,142.4,213.5,0.9,0.81,0.86,1.08,0.85,0.86
66.3,22.1,123.2,136.5,0.9,0.81,0.86,0.88,1.13,0.86
62.3,19.8,103.0,130.8,0.9,0.8,0.86,0.88,1.09,0.86
138.4,0.7,143.1,305.5,0.89,0.8,0.85,0.94,1.05,0.86
107.3,8.3,141.4,354.4,0.89,0.8,0.85,0.93,1.04,0.86
188.8,41.2,132.5,288.1,0.89,0.81,0.85,0.95,1.04,0.86
72.2,51.0,84.5,347.1,0.89,0.81,0.86,0.88,0.89,0.86
22.4,12.5,7.2,442.7,0.89,0.8,0.86,0.88,0.9,0.86
64.5,43.4,92.4,325.1,0.89,0.81,0.85,0.88,1.1,0.86
56.1,65.7,48.9,607.0,0.9,0.81,0.88,0.89,0.94,0.97
27.3,83.2,9.8,593.4,0.9,0.81,0.88,0.89,0.94,0.95
71.2,21.9,51.4,366.8,0.9,0.82,0.86,0.89,1.06,0.96
47.7,61.2,53.9,411.6,0.9,0.81,0.86,0.89,1.04,0.99
51.8,78.5,87.1,435.0,0.9,0.81,0.88,0.89,0.96,0.96
88.9,123.5,60.4,407.6,0.9,0.81,0.89,0.89,0.97,0.95
173.0,11.3,225.0,67.8,0.9,0.8,0.85,1.04,0.85,0.86
122.3,28.8,205.7,90.0,0.9,0.8,0.86,1.0,0.85,0.85
107.8,-9.6,227.4,87.2,0.89,0.8,0.86,0.98,0.85,0.85
91.6,-7.3,234.5,84.3,0.9,0.8,0.86,0.97,0.85,0.86
102.3,-7.2,227.0,105.1,0.9,0.81,0.86,0.98,0.85,0.85
77.5,55.9,253.6,103.2,0.9,0.8,0.86,1.01,0.85,0.86
83.7,34.4,240.3,109.4,0.89,0.8,0.86,1.01,0.85,0.86
77.9,37.8,255.2,84.6,0.89,0.81,0.86,1.01,0.85,0.85
58.6,58.4,66.6,55.9,0.89,0.8,0.85,0.88,1.11,0.85
68.3,50.4,63.0,63.4,0.9,0.8,0.85,0.88,1.09,0.86
45.2,171.4,1022.5,55.0,0.89,0.8,0.85,0.88,1.08,0.86
18.4,75.2,112.0,74.5,0.89,0.81,0.86,0.88,1.03,0.86
22.6,67.7,110.5,82.1,0.89,0.8,0.86,0.88,1.05,0.85
20.2,55.0,110.0,78.3,0.89,0.8,0.86,0.88,1.04,0.86
90.8,71.3,19.7,87.8,0.89,0.8,0.86,0.88,1.07,0.86
74.2,77.7,23.7,87.7,0.89,0.8,0.86,0.88,1.07,0.86
69.1,74.5,33.2,95.6,0.89,0.8,0.86,0.88,1.07,0.85
-12.1,141.7,50.2,242.7,0.89,0.81,0.85,0.88,0.85,1.02
15.1,112.6,35.8,219.9,0.89,0.8,0.85,0.88,0.85,1.02
8.5,119.6,58.5,265.0,0.89,0.81,0.85,0.88,0.85,1.01
13.6,146.4,79.7,214.6,0.89,0.81,0.85,0.88,0.85,1.04
5.0,137.0,61.3,228.8,0.89,0.8,0.85,0.88,0.85,1.03
6.3,108.4,71.7,227.1,0.89,0.81,0.85,0.88,0.85,1.03
-5.3,81.5,66.2,247.0,0.89,0.81,0.86,0.88,0.85,0.96
16.5,97.0,75.7,226.4,0.89,0.8,0.86,0.89,0.86,0.95
26.6,86.3,78.4,246.1,0.89,0.8,0.86,0.88,0.86,0.95
105.7,7.0,236.3,103.3,0.89,0.8,0.85,1.0,0.86,0.87
103.6,8.4,223.3,85.6,0.89,0.81,0.85,1.02,0.86,0.87
32.3,29.9,190.0,99.3,0.9,0.81,0.86,0.93,0.89,0.89
40.1,20.3,239.2,100.8,0.9,0.81,0.86,0.92,0.9,0.89
139.7,-4.9,181.7,98.9,0.9,0.81,0.86,0.88,0.86,0.89
74.2,6.1,160.4,96.8,0.9,0.81,0.86,0.89,0.86,0.88
6.2,22.6,-0.2,66.0,0.89,0.8,0.85,0.86,0.97,0.91
8.1,26.8,1.8,67.7,0.89,0.81,0.85,0.87,0.98,0.9
16.4,26.4,1.0,56.9,0.89,0.8,0.85,0.87,0.99,0.9
-0.5,24.3,37.8,34.9,0.9,0.81,0.86,0.89,0.86,0.91
4.7,26.8,42.3,35.0,0.89,0.81,0.86,0.89,0.86,0.9
21.2,32.2,65.2,69.0,0.9,0.81,0.86,0.89,0.86,0.91
22.9,34.9,60.8,86.5,0.9,0.81,0.87,0.89,0.86,0.91
1.1,25.3,60.1,11.4,0.89,0.8,0.86,0.86,0.83,0.85
0.4,33.4,74.1,79.7,0.89,0.8,0.86,0.86,0.83,0.87
-0.6,18.7,61.4,150.2,0.9,0.81,0.89,0.88,0.85,0.89
13.3,33.7,70.7,80.1,0.89,0.81,0.87,0.87,0.83,0.96
51.3,22.5,172.9,-1.4,0.89,0.8,0.86,1.05,0.85,0.86
61.3,10.2,178.1,-0.8,0.89,0.81,0.86,1.04,0.85,0.85
31.5,17.1,218.3,35.6,0.89,0.81,0.86,1.04,0.84,0.85
29.5,7.1,228.8,48.5,0.89,0.81,0.86,1.04,0.84,0.86
13.8,9.8,223.0,37.0,0.89,0.8,0.86,1.0,0.84,0.86
19.7,-2.1,240.8,44.5,0.89,0.8,0.86,1.01,0.84,0.85
18.6,16.5,24.8,129.9,0.89,0.81,0.85,0.88,1.08,0.86
8.8,32.3,6.8,129.2,0.89,0.81,0.86,0.87,1.05,0.86
11.2,-0.4,14.5,134.8,0.89,0.8,0.85,0.88,1.14,0.85
14.3,10.4,23.3,66.5,0.89,0.8,0.85,0.88,1.06,0.86
11.0,14.3,37.4,81.6,0.89,0.8,0.85,0.87,1.08,0.85
4.7,14.4,24.5,82.8,0.89,0.8,0.85,0.87,1.08,0.85
1.6,9.8,32.5,90.2,0.89,0.8,0.85,0.87,1.08,0.85
27.7,75.6,7.1,70.7,0.89,0.8,0.84,0.87,0.85,1.06
22.3,60.4,-3.8,123.0,0.89,0.81,0.85,0.88,0.85,1.02
31.8,69.0,6.0,92.1,0.89,0.8,0.85,0.88,0.85,1.05
23.5,82.9,6.9,93.6,0.89,0.8,0.85,0.87,0.85,1.06
27.5,67.0,10.7,63.5,0.89,0.81,0.85,0.87,0.86,1.06
1.0,2.4,16.8,19.2,0.89,0.8,0.85,0.88,0.85,0.86
-0.6,2.3,13.1,17.3,0.89,0.81,0.85,0.88,0.85,0.86
68.4,29.6,73.9,67.8,0.89,0.8,0.86,0.95,0.94,0.86
55.7,26.5,87.8,47.8,0.89,0.81,0.86,0.94,0.93,0.86
59.0,76.0,205.2,93.3,0.89,0.81,0.86,0.97,0.86,0.86
25.7,29.3,205.4,84.3,0.89,0.8,0.86,0.98,0.86,0.86
-12.7,6.1,239.8,47.2,0.89,0.8,0.85,0.92,0.85,0.86
-2.9,7.3,234.8,40.3,0.89,0.8,0.85,0.93,0.85,0.86
2.5,30.9,88.1,7.9,0.89,0.8,0.85,0.87,1.02,0.87
11.9,35.2,95.9,-1.0,0.89,0.8,0.85,0.87,1.02,0.87
12.9,47.5,87.0,55.6,0.89,0.8,0.86,0.87,1.0,0.88
12.8,40.7,95.2,66.8,0.89,0.8,0.86,0.87,0.98,0.88
22.4,3.6,189.3,65.2,0.89,0.8,0.85,0.89,0.92,0.86
55.1,3.5,118.3,81.1,0.89,0.81,0.85,0.9,1.03,0.85
38.5,63.1,48.6,165.7,0.89,0.8,0.85,0.87,0.85,0.99
17.6,74.5,38.3,177.5,0.89,0.8,0.86,0.87,0.85,1.0
34.7,60.3,77.1,179.2,0.89,0.8,0.86,0.87,0.85,1.0
17.8,55.5,43.2,187.0,0.89,0.8,0.84,0.87,0.85,1.0
37.9,46.7,69.7,142.7,0.89,0.8,0.85,0.87,0.86,1.0
34.0,4.2,263.9,47.4,0.89,0.8,0.85,1.03,0.85,0.86
40.4,4.4,270.0,43.5,0.89,0.8,0.85,1.02,0.85,0.86
37.8,16.5,247.5,34.0,0.89,0.8,0.85,1.02,0.85,0.86
5.1,5.1,121.6,34.5,0.89,0.8,0.85,1.0,0.85,0.86
1.8,5.1,113.3,32.5,0.89,0.8,0.85,1.01,0.85,0.86
29.4,0.5,123.7,35.4,0.89,0.8,0.85,1.05,0.85,0.86
11.0,3.4,119.8,27.4,0.89,0.8,0.85,1.02,0.85,0.86
-0.6,13.0,31.3,40.2,0.88,0.79,0.84,0.86,1.05,0.85
2.1,9.4,36.7,39.1,0.88,0.79,0.84,0.86,1.05,0.85
8.3,8.6,41.2,25.0,0.89,0.8,0.85,0.88,1.04,0.86
7.3,10.0,38.0,22.9,0.89,0.8,0.85,0.89,1.03,0.86
14.4,0.8,42.4,60.6,0.89,0.8,0.85,0.91,0.99,0.85
-2.2,5.6,50.7,48.3,0.89,0.8,0.85,0.91,0.97,0.85
14.3,67.1,13.7,158.4,0.89,0.8,0.85,0.87,0.85,1.02
44.2,75.8,481.2,478.1,0.89,0.8,0.85,0.87,0.85,1.02
18.0,81.8,18.2,154.0,0.89,0.8,0.86,0.87,0.85,1.01
40.2,69.4,15.6,117.5,0.89,0.8,0.85,0.87,0.88,0.99
42.3,43.2,10.4,117.5,0.89,0.8,0.85,0.88,0.88,0.99
50.1,-0.1,122.9,32.5,0.89,0.8,0.85,1.08,0.85,0.85
40.7,4.8,124.4,49.5,0.89,0.8,0.85,1.06,0.85,0.86
14.0,1.4,124.4,25.8,0.89,0.8,0.85,1.02,0.85,0.85
1.9,-1.4,113.6,18.5,0.89,0.8,0.85,1.02,0.85,0.85
34.3,-2.7,52.5,83.4,0.89,0.8,0.85,1.02,0.87,0.87
30.3,5.9,54.8,80.5,0.89,0.8,0.85,1.03,0.87,0.87
-2.8,10.2,10.2,103.2,0.89,0.8,0.85,0.87,0.98,0.85
2.5,90.2,10.3,144.0,0.89,0.8,0.85,0.87,1.16,0.85
17.3,93.5,-2.8,80.0,0.89,0.8,0.86,0.87,1.01,0.86
8.2,90.2,16.2,95.4,0.89,0.8,0.86,0.87,1.02,0.86
-2.6,77.5,8.8,90.4,0.89,0.8,0.85,0.87,1.08,0.89
8.3,69.3,5.5,89.4,0.89,0.8,0.85,0.87,1.08,0.89
26.8,45.1,14.6,104.2,0.89,0.81,0.86,0.87,0.87,1.02
29.8,47.3,11.3,105.6,0.89,0.8,0.85,0.87,0.86,1.02
29.0,6.6,18.1,99.9,0.89,0.8,0.86,0.88,0.86,0.96
32.6,7.7,21.9,104.4,0.89,0.8,0.85,0.89,0.88,0.96
22.6,28.4,4.7,140.7,0.89,0.8,0.85,0.87,0.84,1.04
24.4,42.3,3.2,144.5,0.89,0.81,0.84,0.87,0.84,1.04
63.5,108.5,113.0,30.3,0.89,0.8,0.86,1.04,0.85,0.85
63.6,95.1,125.4,20.4,0.89,0.81,0.85,1.04,0.85,0.85
52.4,104.7,89.0,1.2,0.89,0.8,0.86,1.0,0.85,0.85
40.8,91.0,85.2,9.3,0.89,0.8,0.86,1.0,0.85,0.85
80.1,107.9,109.9,21.5,0.89,0.8,0.85,1.03,0.85,0.85
97.5,131.2,109.9,12.3,0.89,0.8,0.85,1.04,0.85,0.85
13.6,89.8,1.1,114.4,0.89,0.8,0.86,0.88,1.03,0.86
-8.7,99.6,12.1,119.3,0.89,0.8,0.85,0.89,1.04,0.85
-1.0,95.2,25.0,69.0,0.89,0.81,0.86,0.89,1.04,0.85
2.4,88.2,16.6,70.1,0.89,0.81,0.86,0.88,1.04,0.85
24.8,90.4,5.4,81.0,0.89,0.8,0.86,0.89,1.01,0.87
28.6,93.5,0.7,82.4,0.89,0.8,0.86,0.89,1.02,0.88
30.3,33.9,12.6,144.5,0.89,0.81,0.87,0.87,0.86,0.98
25.5,-3.2,23.8,100.2,0.89,0.81,0.87,0.87,0.9,0.96
10.9,15.3,2.3,195.1,0.89,0.8,0.86,0.87,0.84,0.96
13.1,44.5,7.8,174.0,0.89,0.8,0.87,0.87,0.84,0.99
16.0,20.5,26.9,184.7,0.89,0.8,0.84,0.88,0.84,0.88
12.1,65.6,9.5,108.4,0.89,0.8,0.89,0.88,0.87,1.01
66.5,55.8,204.6,30.3,0.89,0.81,0.85,1.07,0.84,0.85
33.0,41.7,150.5,13.6,0.89,0.8,0.86,1.05,0.85,0.85
31.5,23.3,210.4,67.2,0.89,0.8,0.86,0.97,0.85,0.85
12.9,17.7,202.7,70.1,0.89,0.8,0.85,0.98,0.85,0.85
37.0,35.0,214.9,34.1,0.89,0.81,0.85,1.0,0.84,0.85
18.6,40.3,218.7,45.6,0.89,0.8,0.85,1.01,0.85,0.85
13.3,21.0,40.8,12.0,0.89,0.81,0.85,0.87,1.06,0.86
14.1,22.1,38.1,16.2,0.89,0.8,0.85,0.87,1.07,0.86
11.8,4.9,23.6,117.6,0.89,0.81,0.86,0.87,0.95,0.86
36.6,2.2,48.3,74.8,0.89,0.8,0.86,0.87,1.01,0.86
28.4,6.5,31.6,42.8,0.89,0.8,0.85,0.87,1.0,0.88
29.3,5.8,38.1,53.5,0.89,0.8,0.86,0.87,1.02,0.86
11.8,96.9,1.8,165.1,0.89,0.8,0.85,0.86,0.84,0.99
18.5,88.2,6.1,174.6,0.89,0.8,0.85,0.87,0.84,1.0
21.1,189.7,-4.3,197.7,0.89,0.8,0.87,0.87,0.84,0.94
24.6,95.0,2.0,203.7,0.89,0.8,0.86,0.87,0.84,0.98
25.2,99.4,0.8,208.7,0.89,0.8,0.86,0.87,0.84,0.99
19.7,48.3,191.1,69.7,0.89,0.81,0.86,0.95,0.85,0.85
85.2,138.7,996.1,82.9,0.89,0.8,0.85,0.96,0.84,0.85
7.5,39.5,215.1,69.6,0.89,0.8,0.85,0.99,0.84,0.85
26.4,50.3,200.4,82.6,0.89,0.8,0.85,0.99,0.84,0.85
6.3,41.6,223.5,67.2,0.89,0.8,0.85,0.98,0.84,0.85
18.8,54.3,230.6,76.4,0.89,0.8,0.85,1.04,0.84,0.85
15.6,28.3,30.8,17.4,0.89,0.81,0.86,0.88,0.96,0.85
23.1,25.0,39.1,32.7,0.89,0.8,0.86,0.87,1.0,0.85
28.7,27.1,34.3,59.5,0.89,0.81,0.85,0.88,1.01,0.85
34.5,27.5,40.9,55.6,0.89,0.8,0.85,0.87,1.01,0.85
36.8,15.7,28.3,77.9,0.89,0.8,0.85,0.87,1.0,0.85
37.7,16.5,31.8,75.3,0.89,0.8,0.85,0.87,1.0,0.0
28.2,98.2,6.0,104.7,0.89,0.8,0.87,0.87,0.88,0.93
17.6,85.1,2.1,114.4,0.89,0.8,0.87,0.87,0.88,0.93
27.5,124.0,10.8,154.0,0.89,0.8,0.86,0.87,0.85,0.99
-2.4,3.3,-6.3,137.3,0.89,0.8,0.86,0.87,0.85,0.93
3.0,62.7,6.0,216.0,0.89,0.81,0.85,0.87,0.85,0.96
12.0,56.3,4.1,210.1,0.89,0.8,0.85,0.87,0.85,0.95
195.9,44.0,100.6,49.2,0.89,0.8,0.84,1.03,0.84,0.85
192.0,60.1,94.0,78.2,0.89,0.81,0.83,1.05,0.84,0.85
183.6,46.0,82.3,71.8,0.89,0.8,0.83,1.05,0.84,0.85
174.9,54.6,59.4,82.6,0.89,0.8,0.83,1.05,0.84,0.85
175.5,46.8,54.7,80.2,0.89,0.8,0.83,1.06,0.84,0.85
187.0,48.0,72.3,102.4,0.89,0.8,0.83,1.05,0.84,0.85
182.4,41.5,85.3,69.7,0.89,0.8,0.84,1.05,0.84,0.85
184.2,40.5,90.4,66.8,0.89,0.8,0.83,1.05,0.84,0.85
191.4,36.3,67.2,70.4,0.89,0.8,0.83,1.05,0.84,0.85
162.3,6.3,21.1,175.2,0.88,0.79,0.82,0.85,1.01,0.84
195.1,9.7,14.8,158.6,0.88,0.79,0.82,0.85,1.02,0.83
171.0,23.2,35.8,197.9,0.88,0.79,0.82,0.85,1.01,0.84
161.5,-10.4,24.1,171.4,0.89,0.8,0.83,0.89,1.03,0.85
184.1,12.4,42.0,162.1,0.89,0.8,0.83,0.89,1.03,0.84
168.7,-8.4,41.9,180.4,0.89,0.8,0.84,0.88,1.03,0.84
171.9,-5.7,48.8,179.9,0.89,0.81,0.83,0.88,1.0,0.85
168.4,-11.4,56.5,191.8,0.89,0.81,0.84,0.89,0.99,0.85
45.8,56.1,32.6,64.4,0.89,0.81,0.83,0.88,0.84,1.02
53.1,60.2,29.9,68.5,0.89,0.81,0.83,0.88,0.84,1.02
45.1,60.0,30.3,80.9,0.89,0.81,0.83,0.88,0.84,1.03
23.6,99.2,19.8,20.9,0.89,0.8,0.83,0.88,0.84,1.04
17.3,104.1,22.6,11.1,0.89,0.8,0.83,0.88,0.84,1.04
23.9,100.3,22.4,13.3,0.89,0.8,0.83,0.88,0.84,1.04
55.7,92.3,32.8,8.1,0.89,0.8,0.84,0.88,0.85,1.01
46.3,85.8,20.6,19.3,0.89,0.8,0.83,0.87,0.85,1.0
46.6,76.0,26.9,5.2,0.89,0.8,0.83,0.87,0.85,1.0
147.5,41.3,65.4,137.5,0.89,0.8,0.84,1.06,0.84,0.85
168.1,39.8,67.8,123.2,0.89,0.8,0.84,1.06,0.84,0.85
157.4,31.4,96.1,106.7,0.89,0.8,0.83,1.03,0.84,0.85
181.8,56.1,103.7,89.3,0.89,0.81,0.84,1.02,0.85,0.85
162.5,41.6,125.0,87.6,0.89,0.8,0.84,1.02,0.85,0.85
177.9,40.2,38.2,112.1,0.89,0.8,0.84,1.05,0.85,0.85
178.6,17.6,4.0,113.6,0.89,0.81,0.84,1.05,0.85,0.85
183.1,6.8,22.6,180.7,0.89,0.8,0.84,0.87,1.11,0.85
181.6,1.1,27.4,168.4,0.89,0.81,0.85,0.88,1.11,0.85
181.3,26.5,27.8,181.8,0.89,0.81,0.84,0.87,1.11,0.85
167.6,236.4,957.4,130.1,0.89,0.81,0.84,0.87,1.06,0.85
202.9,35.6,41.0,174.8,0.89,0.81,0.84,0.87,1.06,0.85
199.1,43.8,23.5,180.2,0.89,0.8,0.84,0.87,1.06,0.85
181.1,15.3,57.5,176.2,0.89,0.81,0.83,0.88,0.96,0.85
186.2,-1.2,90.1,182.4,0.89,0.81,0.84,0.87,0.97,0.85
188.5,12.4,83.4,174.2,0.89,0.81,0.84,0.88,0.96,0.85
26.6,93.6,19.1,12.0,0.89,0.8,0.84,0.87,0.83,1.02
25.9,87.2,25.9,9.4,0.89,0.8,0.84,0.87,0.83,1.03
24.2,115.1,23.1,73.1,0.88,0.8,0.83,0.85,0.83,0.96
47.5,101.6,22.6,68.9,0.88,0.8,0.83,0.85,0.83,0.97
53.7,74.2,21.8,22.7,0.89,0.81,0.84,0.87,0.85,0.98
55.5,77.3,18.1,24.4,0.89,0.81,0.84,0.87,0.85,0.99
64.8,71.1,21.0,14.0,0.89,0.81,0.84,0.87,0.85,0.99
182.2,41.8,30.9,85.8,0.89,0.8,0.84,1.03,0.84,0.85
169.5,64.2,61.2,96.1,0.89,0.8,0.85,1.01,0.85,0.85
181.4,37.4,31.7,94.0,0.89,0.81,0.85,1.04,0.85,0.85
184.5,50.6,72.2,59.0,0.89,0.81,0.84,1.03,0.85,0.85
193.7,42.0,63.6,68.4,0.89,0.81,0.84,1.03,0.84,0.85
150.5,52.8,54.3,82.0,0.89,0.8,0.84,1.03,0.84,0.85
194.0,71.8,66.6,25.9,0.89,0.81,0.84,1.0,0.85,0.85
182.2,59.6,40.8,29.5,0.89,0.8,0.85,1.0,0.85,0.85
185.2,65.3,56.3,33.5,0.89,0.8,0.84,1.01,0.85,0.85
173.7,-2.6,33.9,165.1,0.89,0.81,0.85,0.88,1.03,0.85
189.6,12.5,23.9,173.9,0.89,0.81,0.84,0.88,1.03,0.85
183.6,11.0,26.9,156.8,0.89,0.81,0.84,0.88,1.03,0.85
180.0,20.0,67.4,167.1,0.89,0.81,0.84,0.88,0.96,0.85
191.0,51.0,76.8,176.8,0.89,0.81,0.84,0.88,0.97,0.85
192.9,16.1,16.6,130.1,0.89,0.81,0.84,0.88,0.9,0.85
194.8,9.2,28.9,129.2,0.89,0.81,0.84,0.88,0.91,0.85
88.2,36.3,12.4,172.1,0.89,0.8,0.84,0.87,0.85,0.99
105.2,67.9,17.8,192.7,0.89,0.81,0.84,0.88,0.85,0.99
114.4,52.7,2.3,167.8,0.89,0.81,0.85,0.88,0.85,0.99
11.4,115.0,19.9,44.1,0.89,0.81,0.84,0.87,0.85,1.0
2.6,111.0,24.9,45.7,0.89,0.81,0.84,0.87,0.84,1.0
6.8,111.6,17.6,41.6,0.89,0.81,0.84,0.87,0.84,1.0
54.1,87.3,10.3,20.1,0.89,0.81,0.83,0.87,0.85,0.99
43.0,86.9,12.0,23.7,0.89,0.81,0.83,0.88,0.85,0.99
187.3,20.2,105.3,85.9,0.89,0.81,0.84,1.01,0.85,0.85
161.3,35.2,114.9,81.0,0.89,0.81,0.84,1.01,0.85,0.85
193.6,47.5,116.9,88.0,0.89,0.81,0.84,1.01,0.85,0.86
172.5,69.2,93.4,110.2,0.89,0.81,0.84,1.03,0.84,0.85
171.2,59.0,84.9,89.6,0.89,0.81,0.84,1.02,0.85,0.85
174.2,58.6,126.1,70.8,0.89,0.81,0.85,1.02,0.84,0.85
177.3,71.2,109.9,48.5,0.89,0.81,0.84,0.99,0.85,0.85
159.8,68.8,120.5,51.6,0.89,0.81,0.84,1.0,0.85,0.86
169.7,84.5,96.8,47.7,0.89,0.81,0.84,1.0,0.85,0.85
